"iso2c","country","year","fertility.rate","life.expectancy","population","GDP.per.capita.Current.USD","15.to.25.yr.female.literacy","iso3c","region","capital","longitude","latitude","income","lending"
"MZ","Mozambique",1967,6.601,37.9451707317073,8846984,NA,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",1968,6.599,38.3566829268293,9043116,NA,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",1969,6.596,38.7797317073171,9245227,NA,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",1970,6.591,39.2188292682927,9453375,NA,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",1971,6.586,39.6789756097561,9665673,NA,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",1972,6.58,40.1516829268293,9882718,NA,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",1973,6.572,40.6269268292683,10109853,NA,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",1974,6.564,41.092243902439,10354300,NA,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",1975,6.554,41.5301219512195,10620260,NA,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",1976,6.544,41.9210731707317,10908161,NA,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",1977,6.532,42.2530975609756,11213159,NA,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",1978,6.519,42.5201951219512,11527369,NA,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",1979,6.505,42.7198536585366,11840048,NA,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",1980,6.49,42.8510487804878,12142014,290.418033469741,25.1153926849365,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",1981,6.474,42.9167804878049,12438624,283.965986967764,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",1982,6.457,42.935,12729259,283.996497047563,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",1983,6.439,42.9271951219512,12992559,249.202078545092,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",1984,6.42,42.9128780487805,13200833,255.496873339712,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",1985,6.398,42.9120243902439,13338850,334.229408001685,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",1986,6.373,42.9426829268293,13390888,391.567760817417,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",1987,6.345,43.0143414634146,13374618,175.994878109971,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",1988,6.313,43.137512195122,13348965,156.820654879967,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",1989,6.277,43.3216829268293,13394656,172.76320568544,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",1990,6.237,43.5793170731707,13567959,185.150140608311,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",1991,6.191,43.9213414634146,13893546,197.858435445059,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",1992,6.14,44.3367804878049,14350459,137.201287416944,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",1993,6.086,44.8065853658537,14893218,136.145896596845,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",1994,6.031,45.3088292682927,15453464,139.95382798237,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",1995,5.976,45.8110487804878,15981571,140.586390975053,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",1996,5.925,46.2773414634146,16463426,196.904299144784,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",1997,5.88,46.6837804878049,16914628,225.250323292988,36.5531120300293,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",1998,5.84,47.0124146341463,17350739,249.238606471712,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",1999,5.808,47.2582926829268,17798102,254.874308465293,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",2000,5.782,47.4254146341464,18275618,235.838306052375,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",2001,5.76,47.5262926829268,18785719,216.922734625281,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",2002,5.741,47.5928536585366,19319894,217.461487381046,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",2003,5.721,47.6570487804878,19873460,234.795410312647,50.0389099121094,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",2004,5.697,47.7358292682927,20438827,278.782693454286,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",2005,5.669,47.8506341463415,21010376,313.107929672144,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",2006,5.632,48.0164146341463,21587317,328.707399204933,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",2007,5.588,48.2321463414634,22171404,414.630443515272,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",2008,5.536,48.4938292682927,22762525,484.403529847359,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",2009,5.476,48.7994390243902,23361025,459.167827591378,56.5400505065918,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",2010,5.409,49.1370731707317,23967265,424.134901965967,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",2011,5.338,49.4878292682927,24581367,538.817879202897,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",2012,5.263,49.8362682926829,25203395,593.290977122132,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",2013,5.188,50.1733658536585,25833752,605.034174437901,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"MZ","Mozambique",2014,NA,NA,NA,NA,NA,"MOZ","Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA"
"NA","Namibia",1960,6.15,46.8803902439024,602545,NA,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",1961,6.167,47.4991951219512,617282,NA,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",1962,6.184,48.1010975609756,632658,NA,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",1963,6.199,48.6860731707317,648668,NA,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",1964,6.216,49.2571463414634,665297,NA,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",1965,6.236,49.815243902439,682553,NA,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",1966,6.263,50.3647804878049,700316,NA,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",1967,6.301,50.9087317073171,718622,NA,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",1968,6.347,51.4490487804878,737802,NA,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",1969,6.401,51.9882926829268,758305,NA,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",1970,6.459,52.5271707317073,780386,NA,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",1971,6.517,53.0659024390244,804309,NA,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",1972,6.57,53.6031219512195,829806,NA,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",1973,6.613,54.1362926829268,855965,NA,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",1974,6.642,54.664756097561,881530,NA,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",1975,6.654,55.1871219512195,905647,NA,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",1976,6.647,55.7043902439025,928228,NA,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",1977,6.622,56.2146829268293,949734,NA,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",1978,6.581,56.7153414634146,970569,NA,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",1979,6.524,57.2048536585366,991365,NA,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",1980,6.451,57.6829512195122,1012761,2404.10074797789,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",1981,6.362,58.1489756097561,1034446,2184.00316034598,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",1982,6.259,58.6024634146342,1056758,2013.76150461951,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",1983,6.145,59.0388292682927,1081740,2133.694745109,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",1984,6.022,59.4513170731707,1112044,1763.05701282165,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",1985,5.893,59.8390487804878,1149389,1405.78598355311,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",1986,5.76,60.204512195122,1194769,1520.56914031615,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",1987,5.625,60.541512195122,1247186,1852.50406485041,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",1988,5.491,60.8368780487805,1303879,1922.41031529295,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",1989,5.358,61.0725365853659,1360921,1871.79332097032,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",1990,5.227,61.2249512195122,1415447,1981.25191623998,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",1991,5.098,61.2691219512195,1466152,2054.85223374245,90.4171600341797,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",1992,4.97,61.19,1513689,2278.08336431346,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",1993,4.842,60.9770487804878,1559480,2063.7872522077,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",1994,4.715,60.6261951219512,1605828,2264.6558051238,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",1995,4.59,60.0949756097561,1654214,2383.30379869486,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",1996,4.469,59.3363902439024,1705309,2313.53711152753,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",1997,4.351,58.3749268292683,1757969,2333.76291008877,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",1998,4.24,57.2774634146342,1809719,2114.43798178464,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",1999,4.134,56.1393414634146,1857149,2056.35861483895,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",2000,4.033,55.1207073170732,1897953,2059.40060669386,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",2001,3.938,54.4046829268293,1931282,1836.49596710904,93.4799270629883,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",2002,3.847,54.1050975609756,1958303,1716.40257743177,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",2003,3.759,54.2789756097561,1981237,2488.9905127054,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",2004,3.674,54.9234634146341,2003320,3297.95861713484,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",2005,3.591,55.9774390243903,2027026,3582.24385995747,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",2006,3.512,57.3248780487805,2052931,3886.48058301708,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",2007,3.436,58.7808048780488,2080700,4200.95352407851,90.6154251098633,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",2008,3.364,60.1840731707317,2110791,4020.53804287758,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",2009,3.295,61.4409024390244,2143498,4140.87666051223,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",2010,3.229,62.4802926829268,2178967,5177.68117922106,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"NA","Namibia",2011,3.167,63.2771707317073,2217618,5597.17204103847,NA,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
